Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=2.333333 | time_average=0.013200s
m1_easy: reward_average=71.066667 | time_average=0.012487s
m2_easy: reward_average=71.600000 | time_average=0.015606s
m3_easy: reward_average=18.800000 | time_average=0.014708s
m4_easy: reward_average=41.733333 | time_average=0.037776s
m5_easy: reward_average=86.266667 | time_average=0.011671s
rl_easy: reward_average=225.133333 | time_average=0.001597s
p1_med: reward_average=105.633333 | time_average=0.002020s
e1_med: reward_average=46.566667 | time_average=0.004405s
e2_med: reward_average=36.200000 | time_average=0.002500s
e3_med: reward_average=98.266667 | time_average=0.002871s
e4_med: reward_average=42.133333 | time_average=0.002739s
e5_med: reward_average=89.866667 | time_average=0.003116s
m1_med: reward_average=120.466667 | time_average=0.025254s
m2_med: reward_average=103.100000 | time_average=0.016203s
m3_med: reward_average=23.400000 | time_average=0.016277s
m4_med: reward_average=33.700000 | time_average=0.039417s
m5_med: reward_average=128.633333 | time_average=0.013060s
rl_med: reward_average=208.033333 | time_average=0.001650s
p1_hard: reward_average=68.066667 | time_average=0.002968s
e1_hard: reward_average=51.766667 | time_average=0.003694s
e2_hard: reward_average=40.266667 | time_average=0.002765s
e3_hard: reward_average=85.433333 | time_average=0.004156s
e4_hard: reward_average=47.000000 | time_average=0.004397s
e5_hard: reward_average=52.400000 | time_average=0.003227s
m1_hard: reward_average=102.300000 | time_average=0.022228s
m2_hard: reward_average=114.366667 | time_average=0.024364s
m3_hard: reward_average=102.166667 | time_average=0.040755s
m4_hard: reward_average=68.333333 | time_average=0.098131s
m5_hard: reward_average=98.666667 | time_average=0.017844s
rl_hard: reward_average=212.166667 | time_average=0.001829s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=120.566667 | time_average=0.007556s
e1_easy: reward_average=113.900000 | time_average=0.018765s
e2_easy: reward_average=96.266667 | time_average=0.010339s
e3_easy: reward_average=89.533333 | time_average=0.015616s
e4_easy: reward_average=117.933333 | time_average=0.011665s
e5_easy: reward_average=89.900000 | time_average=0.013536s
m1_easy: reward_average=71.066667 | time_average=0.014516s
m2_easy: reward_average=72.966667 | time_average=0.017290s
m3_easy: reward_average=71.700000 | time_average=0.025585s
m4_easy: reward_average=96.866667 | time_average=0.030228s
m5_easy: reward_average=84.766667 | time_average=0.014781s
rl_easy: reward_average=224.466667 | time_average=0.004792s
p1_med: reward_average=106.900000 | time_average=0.006739s
e1_med: reward_average=105.666667 | time_average=0.023016s
e2_med: reward_average=94.700000 | time_average=0.010510s
e3_med: reward_average=98.700000 | time_average=0.017742s
e4_med: reward_average=130.800000 | time_average=0.013549s
e5_med: reward_average=89.533333 | time_average=0.013525s
m1_med: reward_average=120.466667 | time_average=0.019706s
m2_med: reward_average=100.800000 | time_average=0.022748s
m3_med: reward_average=103.766667 | time_average=0.035085s
m4_med: reward_average=103.866667 | time_average=0.040202s
m5_med: reward_average=128.033333 | time_average=0.018025s
rl_med: reward_average=207.700000 | time_average=0.005193s
p1_hard: reward_average=110.866667 | time_average=0.010845s
e1_hard: reward_average=109.733333 | time_average=0.029114s
e2_hard: reward_average=71.500000 | time_average=0.009276s
e3_hard: reward_average=129.366667 | time_average=0.030107s
e4_hard: reward_average=97.600000 | time_average=0.018034s
e5_hard: reward_average=52.033333 | time_average=0.016662s
m1_hard: reward_average=101.333333 | time_average=0.026046s
m2_hard: reward_average=113.433333 | time_average=0.031726s
m3_hard: reward_average=97.400000 | time_average=0.043365s
m4_hard: reward_average=167.066667 | time_average=0.068871s
m5_hard: reward_average=96.033333 | time_average=0.019498s
rl_hard: reward_average=211.466667 | time_average=0.007161s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=120.566667 | time_average=0.007721s
e1_easy: reward_average=114.766667 | time_average=0.020542s
e2_easy: reward_average=94.800000 | time_average=0.008781s
e3_easy: reward_average=89.066667 | time_average=0.015549s
e4_easy: reward_average=51.666667 | time_average=0.015564s
e5_easy: reward_average=90.066667 | time_average=0.014262s
m1_easy: reward_average=71.466667 | time_average=0.016904s
m2_easy: reward_average=73.333333 | time_average=0.017033s
m3_easy: reward_average=71.700000 | time_average=0.024637s
m4_easy: reward_average=41.800000 | time_average=0.046235s
m5_easy: reward_average=88.966667 | time_average=0.012012s
rl_easy: reward_average=471.666667 | time_average=0.007692s
p1_med: reward_average=106.633333 | time_average=0.006551s
e1_med: reward_average=48.533333 | time_average=0.038593s
e2_med: reward_average=93.200000 | time_average=0.008879s
e3_med: reward_average=95.233333 | time_average=0.017740s
e4_med: reward_average=130.800000 | time_average=0.015592s
e5_med: reward_average=88.200000 | time_average=0.017559s
m1_med: reward_average=121.466667 | time_average=0.023265s
m2_med: reward_average=101.033333 | time_average=0.022797s
m3_med: reward_average=93.533333 | time_average=0.028645s
m4_med: reward_average=41.300000 | time_average=0.052070s
m5_med: reward_average=126.700000 | time_average=0.020242s
rl_med: reward_average=458.333333 | time_average=0.008325s
p1_hard: reward_average=117.300000 | time_average=0.009576s
e1_hard: reward_average=56.300000 | time_average=0.034384s
e2_hard: reward_average=75.533333 | time_average=0.009849s
e3_hard: reward_average=129.166667 | time_average=0.032193s
e4_hard: reward_average=52.666667 | time_average=0.022876s
e5_hard: reward_average=52.233333 | time_average=0.017791s
m1_hard: reward_average=95.166667 | time_average=0.025328s
m2_hard: reward_average=112.600000 | time_average=0.030649s
m3_hard: reward_average=106.333333 | time_average=0.038985s
m4_hard: reward_average=71.466667 | time_average=0.095847s
m5_hard: reward_average=89.200000 | time_average=0.022932s
rl_hard: reward_average=458.333333 | time_average=0.007846s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=120.566667 | time_average=0.007417s
e1_easy: reward_average=114.766667 | time_average=0.020273s
e2_easy: reward_average=94.800000 | time_average=0.008893s
e3_easy: reward_average=89.066667 | time_average=0.015971s
e4_easy: reward_average=51.666667 | time_average=0.016867s
e5_easy: reward_average=90.066667 | time_average=0.013549s
m1_easy: reward_average=71.466667 | time_average=0.014902s
m2_easy: reward_average=73.333333 | time_average=0.017334s
m3_easy: reward_average=71.700000 | time_average=0.029560s
m4_easy: reward_average=41.800000 | time_average=0.059606s
m5_easy: reward_average=88.966667 | time_average=0.026172s
rl_easy: reward_average=471.666667 | time_average=0.014202s
p1_med: reward_average=106.633333 | time_average=0.013562s
e1_med: reward_average=48.533333 | time_average=0.064038s
e2_med: reward_average=93.200000 | time_average=0.008947s
e3_med: reward_average=95.233333 | time_average=0.016580s
e4_med: reward_average=130.800000 | time_average=0.013060s
e5_med: reward_average=88.200000 | time_average=0.016482s
m1_med: reward_average=121.466667 | time_average=0.021128s
m2_med: reward_average=101.033333 | time_average=0.021466s
m3_med: reward_average=93.533333 | time_average=0.030395s
m4_med: reward_average=41.300000 | time_average=0.054493s
m5_med: reward_average=126.700000 | time_average=0.020657s
rl_med: reward_average=458.333333 | time_average=0.008118s
p1_hard: reward_average=117.300000 | time_average=0.009549s
e1_hard: reward_average=56.300000 | time_average=0.035091s
e2_hard: reward_average=75.533333 | time_average=0.009847s
e3_hard: reward_average=129.166667 | time_average=0.030191s
e4_hard: reward_average=52.666667 | time_average=0.023881s
e5_hard: reward_average=52.233333 | time_average=0.019464s
m1_hard: reward_average=95.166667 | time_average=0.025798s
m2_hard: reward_average=112.600000 | time_average=0.031646s
m3_hard: reward_average=106.333333 | time_average=0.040635s
m4_hard: reward_average=71.466667 | time_average=0.099550s
m5_hard: reward_average=89.200000 | time_average=0.021534s
rl_hard: reward_average=458.333333 | time_average=0.007954s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=118.300000 | time_average=0.019166s
e1_easy: reward_average=112.066667 | time_average=0.032171s
e2_easy: reward_average=95.666667 | time_average=0.024190s
e3_easy: reward_average=95.800000 | time_average=0.073929s
e4_easy: reward_average=140.266667 | time_average=0.011941s
e5_easy: reward_average=101.466667 | time_average=0.027887s
m1_easy: reward_average=79.833333 | time_average=0.201663s
m2_easy: reward_average=68.866667 | time_average=0.098545s
m3_easy: reward_average=74.300000 | time_average=0.305131s
m4_easy: reward_average=108.333333 | time_average=0.036688s
m5_easy: reward_average=88.433333 | time_average=0.207259s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=118.300000 | time_average=0.022072s
e1_easy: reward_average=112.066667 | time_average=0.050001s
e2_easy: reward_average=95.666667 | time_average=0.049150s
e3_easy: reward_average=95.800000 | time_average=0.098817s
e4_easy: reward_average=140.266667 | time_average=0.012272s
e5_easy: reward_average=101.466667 | time_average=0.026644s
m1_easy: reward_average=79.833333 | time_average=0.179132s
m2_easy: reward_average=68.866667 | time_average=0.087409s
m3_easy: reward_average=74.300000 | time_average=0.246319s
m4_easy: reward_average=108.333333 | time_average=0.031400s
m5_easy: reward_average=88.433333 | time_average=0.182722s
rl_easy: reward_average=471.666667 | time_average=0.009041s
p1_med: reward_average=108.666667 | time_average=0.014705s
e1_med: reward_average=108.466667 | time_average=0.009498s
e2_med: reward_average=93.200000 | time_average=0.019106s
e3_med: reward_average=100.566667 | time_average=0.039904s
e4_med: reward_average=126.400000 | time_average=0.012402s
e5_med: reward_average=83.233333 | time_average=0.031048s
m1_med: reward_average=121.733333 | time_average=0.137074s
m2_med: reward_average=109.766667 | time_average=0.058252s
m3_med: reward_average=116.700000 | time_average=0.113795s
m4_med: reward_average=106.466667 | time_average=0.023457s
m5_med: reward_average=131.466667 | time_average=0.087917s
rl_med: reward_average=458.333333 | time_average=0.009596s
p1_hard: reward_average=114.800000 | time_average=0.030221s
e1_hard: reward_average=109.733333 | time_average=0.008954s
e2_hard: reward_average=71.233333 | time_average=0.019965s
e3_hard: reward_average=125.233333 | time_average=0.071589s
e4_hard: reward_average=136.533333 | time_average=0.006574s
e5_hard: reward_average=100.200000 | time_average=0.046232s
m1_hard: reward_average=108.333333 | time_average=0.214693s
m2_hard: reward_average=107.600000 | time_average=0.090879s
m3_hard: reward_average=99.100000 | time_average=0.323684s
m4_hard: reward_average=167.066667 | time_average=0.025267s
m5_hard: reward_average=91.733333 | time_average=0.111019s
rl_hard: reward_average=458.333333 | time_average=0.009604s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=118.300000 | time_average=0.015931s
e1_easy: reward_average=112.066667 | time_average=0.021457s
e2_easy: reward_average=95.666667 | time_average=0.012611s
e3_easy: reward_average=95.800000 | time_average=0.085521s
e4_easy: reward_average=140.266667 | time_average=0.020873s
e5_easy: reward_average=101.466667 | time_average=0.046929s
m1_easy: reward_average=79.833333 | time_average=0.179990s
m2_easy: reward_average=68.866667 | time_average=0.062766s
m3_easy: reward_average=74.300000 | time_average=0.225226s
m4_easy: reward_average=108.333333 | time_average=0.029371s
m5_easy: reward_average=88.433333 | time_average=0.163878s
rl_easy: reward_average=471.666667 | time_average=0.007688s
p1_med: reward_average=108.666667 | time_average=0.014393s
e1_med: reward_average=108.466667 | time_average=0.013188s
e2_med: reward_average=93.200000 | time_average=0.018768s
e3_med: reward_average=100.566667 | time_average=0.033095s
e4_med: reward_average=126.400000 | time_average=0.007596s
e5_med: reward_average=83.233333 | time_average=0.025997s
m1_med: reward_average=121.733333 | time_average=0.119918s
m2_med: reward_average=109.766667 | time_average=0.050939s
m3_med: reward_average=116.700000 | time_average=0.103814s
m4_med: reward_average=106.466667 | time_average=0.019317s
m5_med: reward_average=131.466667 | time_average=0.074079s
rl_med: reward_average=458.333333 | time_average=0.009541s
p1_hard: reward_average=114.800000 | time_average=0.028468s
e1_hard: reward_average=109.733333 | time_average=0.007266s
e2_hard: reward_average=71.233333 | time_average=0.011274s
e3_hard: reward_average=125.233333 | time_average=0.062248s
e4_hard: reward_average=136.533333 | time_average=0.005168s
e5_hard: reward_average=100.200000 | time_average=0.042012s
m1_hard: reward_average=108.333333 | time_average=0.208509s
m2_hard: reward_average=107.600000 | time_average=0.088809s
m3_hard: reward_average=99.100000 | time_average=0.281525s
m4_hard: reward_average=167.066667 | time_average=0.018619s
m5_hard: reward_average=91.733333 | time_average=0.095461s
rl_hard: reward_average=458.333333 | time_average=0.007307s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=122.300000 | time_average=0.002884s
e1_easy: reward_average=114.300000 | time_average=0.004285s
e2_easy: reward_average=96.266667 | time_average=0.002283s
e3_easy: reward_average=88.533333 | time_average=0.002738s
e4_easy: reward_average=51.666667 | time_average=0.002885s
e5_easy: reward_average=90.366667 | time_average=0.002530s
m1_easy: reward_average=71.466667 | time_average=0.012686s
m2_easy: reward_average=72.966667 | time_average=0.015428s
m3_easy: reward_average=72.133333 | time_average=0.025135s
m4_easy: reward_average=107.600000 | time_average=0.021852s
m5_easy: reward_average=85.366667 | time_average=0.010631s
rl_easy: reward_average=471.666667 | time_average=0.001797s
p1_med: reward_average=103.300000 | time_average=0.001905s
e1_med: reward_average=54.100000 | time_average=0.003591s
e2_med: reward_average=93.500000 | time_average=0.002133s
e3_med: reward_average=98.366667 | time_average=0.002947s
e4_med: reward_average=126.933333 | time_average=0.002521s
e5_med: reward_average=89.933333 | time_average=0.002463s
m1_med: reward_average=120.966667 | time_average=0.013646s
m2_med: reward_average=101.333333 | time_average=0.016895s
m3_med: reward_average=92.366667 | time_average=0.027193s
m4_med: reward_average=105.866667 | time_average=0.021018s
m5_med: reward_average=127.400000 | time_average=0.011957s
rl_med: reward_average=458.333333 | time_average=0.001741s
p1_hard: reward_average=114.300000 | time_average=0.002349s
e1_hard: reward_average=109.733333 | time_average=0.003064s
e2_hard: reward_average=71.566667 | time_average=0.002002s
e3_hard: reward_average=126.333333 | time_average=0.003786s
e4_hard: reward_average=136.533333 | time_average=0.002780s
e5_hard: reward_average=52.266667 | time_average=0.004152s
m1_hard: reward_average=106.833333 | time_average=0.015720s
m2_hard: reward_average=110.900000 | time_average=0.020478s
m3_hard: reward_average=99.733333 | time_average=0.042396s
m4_hard: reward_average=165.433333 | time_average=0.049157s
m5_hard: reward_average=95.633333 | time_average=0.016975s
rl_hard: reward_average=458.333333 | time_average=0.004081s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=118.300000 | time_average=0.016236s
e1_easy: reward_average=112.066667 | time_average=0.021052s
e2_easy: reward_average=95.666667 | time_average=0.012213s
e3_easy: reward_average=95.800000 | time_average=0.044995s
e4_easy: reward_average=140.266667 | time_average=0.008102s
e5_easy: reward_average=101.466667 | time_average=0.017223s
m1_easy: reward_average=79.833333 | time_average=0.135345s
m2_easy: reward_average=68.866667 | time_average=0.064124s
m3_easy: reward_average=74.300000 | time_average=0.218901s
m4_easy: reward_average=108.333333 | time_average=0.026911s
m5_easy: reward_average=88.433333 | time_average=0.173371s
rl_easy: reward_average=471.666667 | time_average=0.008375s
p1_med: reward_average=108.666667 | time_average=0.015471s
e1_med: reward_average=108.466667 | time_average=0.008381s
e2_med: reward_average=93.200000 | time_average=0.016858s
e3_med: reward_average=100.566667 | time_average=0.034661s
e4_med: reward_average=126.400000 | time_average=0.007527s
e5_med: reward_average=83.233333 | time_average=0.028876s
m1_med: reward_average=121.733333 | time_average=0.124637s
m2_med: reward_average=109.766667 | time_average=0.048338s
m3_med: reward_average=116.700000 | time_average=0.097795s
m4_med: reward_average=106.466667 | time_average=0.018276s
m5_med: reward_average=131.466667 | time_average=0.073217s
rl_med: reward_average=458.333333 | time_average=0.009532s
p1_hard: reward_average=114.800000 | time_average=0.027702s
e1_hard: reward_average=109.733333 | time_average=0.007004s
e2_hard: reward_average=71.233333 | time_average=0.011157s
e3_hard: reward_average=125.233333 | time_average=0.060949s
e4_hard: reward_average=136.533333 | time_average=0.004786s
e5_hard: reward_average=100.200000 | time_average=0.038244s
m1_hard: reward_average=108.333333 | time_average=0.185243s
m2_hard: reward_average=107.600000 | time_average=0.082150s
m3_hard: reward_average=99.100000 | time_average=0.281943s
m4_hard: reward_average=167.066667 | time_average=0.019275s
m5_hard: reward_average=91.733333 | time_average=0.095622s
rl_hard: reward_average=458.333333 | time_average=0.007409s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=118.300000 | time_average=0.030955s
e1_easy: reward_average=112.066667 | time_average=0.021251s
e2_easy: reward_average=95.666667 | time_average=0.013480s
e3_easy: reward_average=95.800000 | time_average=0.055361s
e4_easy: reward_average=140.266667 | time_average=0.013582s
e5_easy: reward_average=101.466667 | time_average=0.038518s
m1_easy: reward_average=79.833333 | time_average=0.419081s
m2_easy: reward_average=68.866667 | time_average=0.203151s
m3_easy: reward_average=74.300000 | time_average=0.421872s
m4_easy: reward_average=108.333333 | time_average=0.060303s
m5_easy: reward_average=88.433333 | time_average=0.284012s
rl_easy: reward_average=471.666667 | time_average=0.013570s
p1_med: reward_average=108.666667 | time_average=0.019470s
e1_med: reward_average=108.466667 | time_average=0.015464s
e2_med: reward_average=93.200000 | time_average=0.036158s
e3_med: reward_average=100.566667 | time_average=0.072232s
e4_med: reward_average=126.400000 | time_average=0.018996s
e5_med: reward_average=83.233333 | time_average=0.057616s
m1_med: reward_average=121.733333 | time_average=0.196663s
m2_med: reward_average=109.766667 | time_average=0.085622s
m3_med: reward_average=116.700000 | time_average=0.152385s
m4_med: reward_average=106.466667 | time_average=0.042692s
m5_med: reward_average=131.466667 | time_average=0.146557s
rl_med: reward_average=458.333333 | time_average=0.016155s
p1_hard: reward_average=114.800000 | time_average=0.058250s
e1_hard: reward_average=109.733333 | time_average=0.013093s
e2_hard: reward_average=71.233333 | time_average=0.023426s
e3_hard: reward_average=125.233333 | time_average=0.115127s
e4_hard: reward_average=136.533333 | time_average=0.010427s
e5_hard: reward_average=100.200000 | time_average=0.081464s
m1_hard: reward_average=108.333333 | time_average=0.327453s
m2_hard: reward_average=107.600000 | time_average=0.143678s
m3_hard: reward_average=99.100000 | time_average=0.507036s
m4_hard: reward_average=167.066667 | time_average=0.041770s
m5_hard: reward_average=91.733333 | time_average=0.158859s
rl_hard: reward_average=458.333333 | time_average=0.008669s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=121.500000 | time_average=0.032025s
e1_easy: reward_average=112.300000 | time_average=0.070245s
e2_easy: reward_average=94.866667 | time_average=0.021867s
e3_easy: reward_average=97.133333 | time_average=0.317365s
e4_easy: reward_average=139.400000 | time_average=0.018924s
e5_easy: reward_average=102.400000 | time_average=0.058744s
m1_easy: reward_average=76.566667 | time_average=1.074046s
m2_easy: reward_average=81.833333 | time_average=1.050129s
m3_easy: reward_average=78.166667 | time_average=2.223452s
m4_easy: reward_average=106.700000 | time_average=0.426270s
m5_easy: reward_average=84.966667 | time_average=0.865858s
rl_easy: reward_average=471.666667 | time_average=0.018137s
p1_med: reward_average=99.533333 | time_average=0.083344s
e1_med: reward_average=107.933333 | time_average=0.151905s
e2_med: reward_average=92.333333 | time_average=0.031475s
e3_med: reward_average=101.933333 | time_average=0.574490s
e4_med: reward_average=132.000000 | time_average=0.023018s
e5_med: reward_average=86.666667 | time_average=0.068543s
m1_med: reward_average=121.233333 | time_average=1.464374s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=118.300000 | time_average=0.016233s
e1_easy: reward_average=112.066667 | time_average=0.022324s
e2_easy: reward_average=95.666667 | time_average=0.012141s
e3_easy: reward_average=95.800000 | time_average=0.044980s
e4_easy: reward_average=140.266667 | time_average=0.008781s
e5_easy: reward_average=101.466667 | time_average=0.018652s
m1_easy: reward_average=79.833333 | time_average=0.138211s
m2_easy: reward_average=68.866667 | time_average=0.061999s
m3_easy: reward_average=74.300000 | time_average=0.215962s
m4_easy: reward_average=108.333333 | time_average=0.027664s
m5_easy: reward_average=88.433333 | time_average=0.162824s
rl_easy: reward_average=471.666667 | time_average=0.007662s
p1_med: reward_average=108.666667 | time_average=0.011955s
e1_med: reward_average=108.466667 | time_average=0.008122s
e2_med: reward_average=93.200000 | time_average=0.014995s
e3_med: reward_average=100.566667 | time_average=0.033091s
e4_med: reward_average=126.400000 | time_average=0.007568s
e5_med: reward_average=83.233333 | time_average=0.028520s
m1_med: reward_average=121.733333 | time_average=0.120808s
m2_med: reward_average=109.766667 | time_average=0.048531s
m3_med: reward_average=116.700000 | time_average=0.098422s
m4_med: reward_average=106.466667 | time_average=0.018030s
m5_med: reward_average=131.466667 | time_average=0.073418s
rl_med: reward_average=458.333333 | time_average=0.009540s
p1_hard: reward_average=114.800000 | time_average=0.028249s
e1_hard: reward_average=109.733333 | time_average=0.007294s
e2_hard: reward_average=71.233333 | time_average=0.011208s
e3_hard: reward_average=125.233333 | time_average=0.061070s
e4_hard: reward_average=136.533333 | time_average=0.004825s
e5_hard: reward_average=100.200000 | time_average=0.038444s
m1_hard: reward_average=108.333333 | time_average=0.182494s
m2_hard: reward_average=107.600000 | time_average=0.083885s
m3_hard: reward_average=99.100000 | time_average=0.278669s
m4_hard: reward_average=167.066667 | time_average=0.021847s
m5_hard: reward_average=91.733333 | time_average=0.095331s
rl_hard: reward_average=458.333333 | time_average=0.007518s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=118.300000 | time_average=0.016764s
e1_easy: reward_average=112.066667 | time_average=0.025324s
e2_easy: reward_average=95.666667 | time_average=0.012164s
e3_easy: reward_average=95.800000 | time_average=0.048061s
e4_easy: reward_average=140.266667 | time_average=0.008261s
e5_easy: reward_average=101.466667 | time_average=0.017366s
m1_easy: reward_average=79.833333 | time_average=0.175525s
m2_easy: reward_average=68.866667 | time_average=0.120560s
m3_easy: reward_average=74.300000 | time_average=0.299637s
m4_easy: reward_average=108.333333 | time_average=0.023202s
m5_easy: reward_average=88.433333 | time_average=0.148952s
rl_easy: reward_average=471.666667 | time_average=0.007727s
p1_med: reward_average=108.666667 | time_average=0.012433s
e1_med: reward_average=108.466667 | time_average=0.007854s
e2_med: reward_average=93.200000 | time_average=0.015021s
e3_med: reward_average=100.566667 | time_average=0.033941s
e4_med: reward_average=126.400000 | time_average=0.007926s
e5_med: reward_average=83.233333 | time_average=0.027270s
m1_med: reward_average=121.733333 | time_average=0.123476s
m2_med: reward_average=109.766667 | time_average=0.049060s
m3_med: reward_average=116.700000 | time_average=0.100132s
m4_med: reward_average=106.466667 | time_average=0.018706s
m5_med: reward_average=131.466667 | time_average=0.077037s
rl_med: reward_average=458.333333 | time_average=0.007463s
p1_hard: reward_average=114.800000 | time_average=0.029199s
e1_hard: reward_average=109.733333 | time_average=0.007403s
e2_hard: reward_average=71.233333 | time_average=0.010897s
e3_hard: reward_average=125.233333 | time_average=0.061596s
e4_hard: reward_average=136.533333 | time_average=0.004949s
e5_hard: reward_average=100.200000 | time_average=0.037928s
m1_hard: reward_average=108.333333 | time_average=0.185045s
m2_hard: reward_average=107.600000 | time_average=0.082587s
m3_hard: reward_average=99.100000 | time_average=0.288935s
m4_hard: reward_average=167.066667 | time_average=0.018109s
m5_hard: reward_average=91.733333 | time_average=0.097057s
rl_hard: reward_average=458.333333 | time_average=0.007796s
